DATE,ID,SONG,ARTIST,ALBUM,date_dt,song_key,artist_key,track_name,artist_name,_merge
2021-12-09 : 14,14,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-09,fair trade,ドレイク,,,left_only
2021-12-09 : 15,15,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-09,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-12-09 : 18,18,SAD GIRLZ LUV MONEY (feat. Moliy) [Remix],Amaarae、 Kali Uchis,SAD GIRLZ LUV MONEY (Remix) [feat. Moliy] - Single,2021-12-09,sad girlz luv money,amaarae kali uchis,,,left_only
2021-12-09 : 19,19,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-09,way 2 sexy,ドレイク,,,left_only
2021-12-09 : 2,2,PSA,Kay Flock,The D.O.A. Tape,2021-12-09,psa,kay flock,,,left_only
2021-12-09 : 20,20,Insane,サマー・ウォーカー,Still Over It,2021-12-09,insane,サマーウォーカー,,,left_only
2021-12-09 : 21,21,Subelo,アヌエルAA、 マイク・タワーズ、 ジャイ・コルテッツ,Las Leyendas Nunca Mueren,2021-12-09,subelo,アヌエルaa マイクタワーズ ジャイコルテッツ,,,left_only
2021-12-09 : 22,22,Being Honest,Kay Flock,Being Honest - Single,2021-12-09,being honest,kay flock,,,left_only
2021-12-09 : 23,23,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-09,love nwantiti,ckay,,,left_only
2021-12-09 : 24,24,Lo Siento BB:/,Tainy、 バッド・バニー、 Julieta Venegas,Lo Siento BB:/ - Single,2021-12-09,lo siento bb,tainy バッドバニー julieta venegas,,,left_only
2021-12-09 : 25,25,Brotherly Love (feat. Dougie B),Kay Flock、 B Lovee,The D.O.A. Tape,2021-12-09,brotherly love,kay flock b lovee,,,left_only
2021-12-09 : 3,3,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-09,is ya ready,kay flock,,,left_only
2021-12-09 : 4,4,Don't Play (feat. Lil Baby),Polo G,Hall of Fame 2.0,2021-12-09,dont play,polo g,,,left_only
2021-12-09 : 5,5,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-09,no love,サマーウォーカー sza,,,left_only
2021-12-09 : 6,6,My Everything,B-Lovee,My Everything - Single,2021-12-09,my everything,blovee,,,left_only
2021-12-09 : 7,7,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-09,girls want girls,ドレイク,,,left_only
2021-12-09 : 8,8,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-09,my everything pt iii,blovee g herbo,,,left_only
2021-12-09 : 9,9,Easy On Me,アデル,30,2021-12-09,easy on me,アデル,,,left_only
2021-12-10 : 10,10,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-10,being honest,kay flock g herbo,,,left_only
2021-12-10 : 11,11,IYKYK,B-Lovee,IYKYK - Single,2021-12-10,iykyk,blovee,,,left_only
2021-12-10 : 12,12,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-10,fair trade,ドレイク,,,left_only
2021-12-10 : 13,13,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage) - Single",2021-12-10,who want smoke,nardo wick,,,left_only
2021-12-10 : 15,15,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-10,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-12-10 : 17,17,Insane,サマー・ウォーカー,Still Over It,2021-12-10,insane,サマーウォーカー,,,left_only
2021-12-10 : 19,19,Being Honest,Kay Flock,Being Honest - Single,2021-12-10,being honest,kay flock,,,left_only
2021-12-10 : 2,2,PSA,Kay Flock,The D.O.A. Tape,2021-12-10,psa,kay flock,,,left_only
2021-12-10 : 20,20,Subelo,アヌエルAA、 マイク・タワーズ、 ジャイ・コルテッツ,Las Leyendas Nunca Mueren,2021-12-10,subelo,アヌエルaa マイクタワーズ ジャイコルテッツ,,,left_only
2021-12-10 : 21,21,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-10,love nwantiti,ckay,,,left_only
2021-12-10 : 22,22,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-10,way 2 sexy,ドレイク,,,left_only
2021-12-10 : 23,23,Brotherly Love (feat. Dougie B),Kay Flock、 B Lovee,The D.O.A. Tape,2021-12-10,brotherly love,kay flock b lovee,,,left_only
2021-12-10 : 24,24,Lo Siento BB:/,Tainy、 バッド・バニー、 Julieta Venegas,Lo Siento BB:/ - Single,2021-12-10,lo siento bb,tainy バッドバニー julieta venegas,,,left_only
2021-12-10 : 25,25,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Expensive Pain,2021-12-10,sharing locations,ミークミル,,,left_only
2021-12-10 : 3,3,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-10,is ya ready,kay flock,,,left_only
2021-12-10 : 4,4,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-10,no love,サマーウォーカー sza,,,left_only
2021-12-10 : 5,5,Don't Play (feat. Lil Baby),Polo G,Hall of Fame 2.0,2021-12-10,dont play,polo g,,,left_only
2021-12-10 : 6,6,My Everything,B-Lovee,My Everything - Single,2021-12-10,my everything,blovee,,,left_only
2021-12-10 : 7,7,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-10,girls want girls,ドレイク,,,left_only
2021-12-10 : 8,8,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-10,my everything pt iii,blovee g herbo,,,left_only
2021-12-10 : 9,9,Easy On Me,アデル,30,2021-12-10,easy on me,アデル,,,left_only
2021-12-11 : 10,10,Easy On Me,アデル,30,2021-12-11,easy on me,アデル,,,left_only
2021-12-11 : 11,11,IYKYK,B-Lovee,IYKYK - Single,2021-12-11,iykyk,blovee,,,left_only
2021-12-11 : 12,12,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-11,fair trade,ドレイク,,,left_only
2021-12-11 : 13,13,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage) - Single",2021-12-11,who want smoke,nardo wick,,,left_only
2021-12-11 : 14,14,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-11,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-12-11 : 16,16,Being Honest,Kay Flock,Being Honest - Single,2021-12-11,being honest,kay flock,,,left_only
2021-12-11 : 18,18,Subelo,アヌエルAA、 マイク・タワーズ、 ジャイ・コルテッツ,Las Leyendas Nunca Mueren,2021-12-11,subelo,アヌエルaa マイクタワーズ ジャイコルテッツ,,,left_only
2021-12-11 : 19,19,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-11,way 2 sexy,ドレイク,,,left_only
2021-12-11 : 2,2,PSA,Kay Flock,The D.O.A. Tape,2021-12-11,psa,kay flock,,,left_only
2021-12-11 : 21,21,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-11,love nwantiti,ckay,,,left_only
2021-12-11 : 22,22,Brotherly Love (feat. Dougie B),Kay Flock、 B Lovee,The D.O.A. Tape,2021-12-11,brotherly love,kay flock b lovee,,,left_only
2021-12-11 : 23,23,Insane,サマー・ウォーカー,Still Over It,2021-12-11,insane,サマーウォーカー,,,left_only
2021-12-11 : 24,24,Lo Siento BB:/,Tainy、 バッド・バニー、 Julieta Venegas,Lo Siento BB:/ - Single,2021-12-11,lo siento bb,tainy バッドバニー julieta venegas,,,left_only
2021-12-11 : 25,25,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Expensive Pain,2021-12-11,sharing locations,ミークミル,,,left_only
2021-12-11 : 3,3,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-11,is ya ready,kay flock,,,left_only
2021-12-11 : 4,4,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-11,no love,サマーウォーカー sza,,,left_only
2021-12-11 : 5,5,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-11,girls want girls,ドレイク,,,left_only
2021-12-11 : 6,6,Don't Play (feat. Lil Baby),Polo G,Hall of Fame 2.0,2021-12-11,dont play,polo g,,,left_only
2021-12-11 : 7,7,My Everything,B-Lovee,My Everything - Single,2021-12-11,my everything,blovee,,,left_only
2021-12-11 : 8,8,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-11,my everything pt iii,blovee g herbo,,,left_only
2021-12-11 : 9,9,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-11,being honest,kay flock g herbo,,,left_only
2021-12-12 : 10,10,IYKYK,B-Lovee,IYKYK - Single,2021-12-12,iykyk,blovee,,,left_only
2021-12-12 : 11,11,Don't Play (feat. Lil Baby),Polo G,Hall of Fame 2.0,2021-12-12,dont play,polo g,,,left_only
2021-12-12 : 12,12,Easy On Me,アデル,30,2021-12-12,easy on me,アデル,,,left_only
2021-12-12 : 13,13,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-12,my everything pt iii,blovee g herbo,,,left_only
2021-12-12 : 14,14,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-12,fair trade,ドレイク,,,left_only
2021-12-12 : 15,15,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-12,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-12-12 : 18,18,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-12,love nwantiti,ckay,,,left_only
2021-12-12 : 19,19,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage) - Single",2021-12-12,who want smoke,nardo wick,,,left_only
2021-12-12 : 2,2,PSA,Kay Flock,The D.O.A. Tape,2021-12-12,psa,kay flock,,,left_only
2021-12-12 : 20,20,Being Honest,Kay Flock,Being Honest - Single,2021-12-12,being honest,kay flock,,,left_only
2021-12-12 : 21,21,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-12,way 2 sexy,ドレイク,,,left_only
2021-12-12 : 22,22,Subelo,アヌエルAA、 マイク・タワーズ、 ジャイ・コルテッツ,Las Leyendas Nunca Mueren,2021-12-12,subelo,アヌエルaa マイクタワーズ ジャイコルテッツ,,,left_only
2021-12-12 : 23,23,Pink Dolphin Sunset (feat. Tee),トリー・レーンズ,Alone At Prom,2021-12-12,pink dolphin sunset,トリーレーンズ,,,left_only
2021-12-12 : 24,24,Brotherly Love (feat. Dougie B),Kay Flock、 B Lovee,The D.O.A. Tape,2021-12-12,brotherly love,kay flock b lovee,,,left_only
2021-12-12 : 25,25,Lo Siento BB:/,Tainy、 バッド・バニー、 Julieta Venegas,Lo Siento BB:/ - Single,2021-12-12,lo siento bb,tainy バッドバニー julieta venegas,,,left_only
2021-12-12 : 3,3,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-12,is ya ready,kay flock,,,left_only
2021-12-12 : 4,4,Wandered To LA,ジュース・ワールド、 ジャスティン・ビーバー,Wandered To LA - Single,2021-12-12,wandered to la,ジュースワールド ジャスティンビーバー,,,left_only
2021-12-12 : 5,5,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-12,no love,サマーウォーカー sza,,,left_only
2021-12-12 : 6,6,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-12,girls want girls,ドレイク,,,left_only
2021-12-12 : 7,7,My Everything,B-Lovee,My Everything - Single,2021-12-12,my everything,blovee,,,left_only
2021-12-12 : 8,8,Enchanted Waterfall,トリー・レーンズ,Alone At Prom,2021-12-12,enchanted waterfall,トリーレーンズ,,,left_only
2021-12-12 : 9,9,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-12,being honest,kay flock g herbo,,,left_only
2021-12-13 : 1,1,Man in the Mirror,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-13,man in the mirror,エイブギーウィットダフーディ,,,left_only
2021-12-13 : 10,10,Enchanted Waterfall,トリー・レーンズ,Alone At Prom,2021-12-13,enchanted waterfall,トリーレーンズ,,,left_only
2021-12-13 : 11,11,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-13,girls want girls,ドレイク,,,left_only
2021-12-13 : 12,12,My Everything,B-Lovee,My Everything - Single,2021-12-13,my everything,blovee,,,left_only
2021-12-13 : 13,13,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-13,no love,サマーウォーカー sza,,,left_only
2021-12-13 : 15,15,Pink Dolphin Sunset (feat. Tee),トリー・レーンズ,Alone At Prom,2021-12-13,pink dolphin sunset,トリーレーンズ,,,left_only
2021-12-13 : 16,16,The Color Violet,トリー・レーンズ,Alone At Prom,2021-12-13,the color violet,トリーレーンズ,,,left_only
2021-12-13 : 17,17,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-13,being honest,kay flock g herbo,,,left_only
2021-12-13 : 18,18,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-13,love nwantiti,ckay,,,left_only
2021-12-13 : 2,2,Be Free,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-13,be free,エイブギーウィットダフーディ,,,left_only
2021-12-13 : 20,20,Easy On Me,アデル,30,2021-12-13,easy on me,アデル,,,left_only
2021-12-13 : 21,21,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-13,fair trade,ドレイク,,,left_only
2021-12-13 : 22,22,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-13,my everything pt iii,blovee g herbo,,,left_only
2021-12-13 : 23,23,IYKYK,B-Lovee,IYKYK - Single,2021-12-13,iykyk,blovee,,,left_only
2021-12-13 : 24,24,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-13,way 2 sexy,ドレイク,,,left_only
2021-12-13 : 25,25,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-13,not in the mood,lil tjay fivio foreign kay flock,,,left_only
2021-12-13 : 3,3,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-13,glasses,エイブギーウィットダフーディ,,,left_only
2021-12-13 : 5,5,Burn,ジュース・ワールド,Fighting Demons,2021-12-13,burn,ジュースワールド,,,left_only
2021-12-13 : 6,6,PSA,Kay Flock,The D.O.A. Tape,2021-12-13,psa,kay flock,,,left_only
2021-12-13 : 7,7,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-13,is ya ready,kay flock,,,left_only
2021-12-13 : 8,8,Feline,ジュース・ワールド、 Polo G、 トリッピー・レッド,Fighting Demons,2021-12-13,feline,ジュースワールド polo g トリッピーレッド,,,left_only
2021-12-13 : 9,9,Wandered To LA,ジュース・ワールド、 ジャスティン・ビーバー,Fighting Demons,2021-12-13,wandered to la,ジュースワールド ジャスティンビーバー,,,left_only
2021-12-14 : 1,1,Man in the Mirror,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-14,man in the mirror,エイブギーウィットダフーディ,,,left_only
2021-12-14 : 10,10,Pink Dolphin Sunset (feat. Tee),トリー・レーンズ,Alone At Prom,2021-12-14,pink dolphin sunset,トリーレーンズ,,,left_only
2021-12-14 : 11,11,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-14,girls want girls,ドレイク,,,left_only
2021-12-14 : 13,13,Feline,ジュース・ワールド、 Polo G、 トリッピー・レッド,Fighting Demons,2021-12-14,feline,ジュースワールド polo g トリッピーレッド,,,left_only
2021-12-14 : 14,14,My Everything,B-Lovee,My Everything - Single,2021-12-14,my everything,blovee,,,left_only
2021-12-14 : 15,15,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-14,no love,サマーウォーカー sza,,,left_only
2021-12-14 : 16,16,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-14,love nwantiti,ckay,,,left_only
2021-12-14 : 17,17,Wandered To LA,ジュース・ワールド、 ジャスティン・ビーバー,Fighting Demons,2021-12-14,wandered to la,ジュースワールド ジャスティンビーバー,,,left_only
2021-12-14 : 18,18,Easy On Me,アデル,30,2021-12-14,easy on me,アデル,,,left_only
2021-12-14 : 2,2,Be Free,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-14,be free,エイブギーウィットダフーディ,,,left_only
2021-12-14 : 20,20,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-14,being honest,kay flock g herbo,,,left_only
2021-12-14 : 21,21,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-14,fair trade,ドレイク,,,left_only
2021-12-14 : 22,22,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-12-14,way 2 sexy,ドレイク,,,left_only
2021-12-14 : 23,23,"My Everything, Pt. III",B-Lovee、 G Herbo,"My Everything, Pt. III - Single",2021-12-14,my everything pt iii,blovee g herbo,,,left_only
2021-12-14 : 24,24,IYKYK,B-Lovee,IYKYK - Single,2021-12-14,iykyk,blovee,,,left_only
2021-12-14 : 25,25,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage) - Single",2021-12-14,who want smoke,nardo wick,,,left_only
2021-12-14 : 3,3,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-14,glasses,エイブギーウィットダフーディ,,,left_only
2021-12-14 : 5,5,Burn,ジュース・ワールド,Fighting Demons,2021-12-14,burn,ジュースワールド,,,left_only
2021-12-14 : 6,6,Enchanted Waterfall,トリー・レーンズ,Alone At Prom,2021-12-14,enchanted waterfall,トリーレーンズ,,,left_only
2021-12-14 : 7,7,PSA,Kay Flock,The D.O.A. Tape,2021-12-14,psa,kay flock,,,left_only
2021-12-14 : 8,8,The Color Violet,トリー・レーンズ,Alone At Prom,2021-12-14,the color violet,トリーレーンズ,,,left_only
2021-12-14 : 9,9,Is Ya Ready,Kay Flock,Is Ya Ready - Single,2021-12-14,is ya ready,kay flock,,,left_only
2021-12-15 : 1,1,Man in the Mirror,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-15,man in the mirror,エイブギーウィットダフーディ,,,left_only
2021-12-15 : 10,10,Pink Dolphin Sunset (feat. Tee),トリー・レーンズ,Alone At Prom,2021-12-15,pink dolphin sunset,トリーレーンズ,,,left_only
2021-12-15 : 11,11,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-12-15,girls want girls,ドレイク,,,left_only
2021-12-15 : 12,12,Feline,ジュース・ワールド、 Polo G、 トリッピー・レッド,Fighting Demons,2021-12-15,feline,ジュースワールド polo g トリッピーレッド,,,left_only
2021-12-15 : 13,13,No Love,サマー・ウォーカー、 SZA,Still Over It,2021-12-15,no love,サマーウォーカー sza,,,left_only
2021-12-15 : 14,14,My Everything,B-Lovee,My Everything - Single,2021-12-15,my everything,blovee,,,left_only
2021-12-15 : 15,15,Easy On Me,アデル,30,2021-12-15,easy on me,アデル,,,left_only
2021-12-15 : 16,16,Being Honest (Remix),Kay Flock、 G Herbo,The D.O.A. Tape,2021-12-15,being honest,kay flock g herbo,,,left_only
2021-12-15 : 17,17,Wandered To LA,ジュース・ワールド、 ジャスティン・ビーバー,Fighting Demons,2021-12-15,wandered to la,ジュースワールド ジャスティンビーバー,,,left_only
2021-12-15 : 19,19,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-12-15,fair trade,ドレイク,,,left_only
2021-12-15 : 2,2,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4 AVA,2021-12-15,notifications,エイブギーウィットダフーディ,,,left_only
2021-12-15 : 20,20,IYKYK,B-Lovee,IYKYK - Single,2021-12-15,iykyk,blovee,,,left_only
2021-12-15 : 21,21,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,Love Nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix] - Single,2021-12-15,love nwantiti,ckay,,,left_only
2021-12-15 : 23,23,Not in the Mood,Lil Tjay、 Fivio Foreign、 Kay Flock,Not in the Mood - Single,2021-12-15,not in the mood,lil tjay fivio foreign kay flock,,,left_only
